date,open_price,high_price,low_price,close_price,volume,symbol,daily_return,MA_7
2025-12-12,479.82,482.45,476.34,478.53,21248102,MSFT,-0.010217800484001227,483.80428571428575
2025-12-12,479.82,482.45,476.34,478.53,21248102,MSFT,0.0,481.8771428571428
2025-12-15,480.1,480.7205,472.52,474.82,23727694,MSFT,-0.007752909953398945,479.41999999999996
2025-12-15,480.1,480.7205,472.52,474.82,23727694,MSFT,0.0,478.88571428571424
2025-12-16,471.905,477.89,470.88,476.39,20705560,MSFT,0.003306516153489758,478.57571428571424
2025-12-16,471.905,477.89,470.88,476.39,20705560,MSFT,0.0,477.5642857142857
2025-12-17,476.905,480.0,475.0,476.12,24527176,MSFT,-0.000566762526501341,476.5142857142857
2025-12-17,476.905,480.0,475.0,476.12,24527176,MSFT,0.0,476.17
2025-12-18,478.19,489.6,477.89,483.98,28573545,MSFT,0.01650844324960099,476.9485714285714
2025-12-18,478.19,489.6,477.89,483.98,28573545,MSFT,0.0,478.25714285714287
2025-12-19,487.36,487.85,482.49,485.92,70836105,MSFT,0.004008430100417293,479.84285714285716
2025-12-19,487.36,487.85,482.49,485.92,70836105,MSFT,0.0,481.20428571428573
2025-12-22,486.12,488.73,482.69,484.92,16963019,MSFT,-0.002057951926243029,482.42285714285714
2025-12-22,486.12,488.73,482.69,484.92,16963019,MSFT,0.0,483.68
2025-12-23,484.98,487.83,484.74,486.85,14683582,MSFT,0.00398003794440327,485.21285714285716
2025-12-23,484.98,487.83,484.74,486.85,14683582,MSFT,0.0,485.6228571428572
2025-12-24,485.68,489.1625,484.83,488.02,5855880,MSFT,0.0024032042723629576,486.2
2025-12-24,485.68,489.1625,484.83,488.02,5855880,MSFT,0.0,486.5
2025-12-26,486.705,488.12,485.96,487.71,8842175,MSFT,-0.0006352198680381616,486.7557142857143
2025-12-26,486.705,488.12,485.96,487.71,8842175,MSFT,0.0,487.1542857142857
2025-12-29,484.855,488.35,484.18,487.1,10893408,MSFT,-0.0012507432695658682,487.4657142857142
2025-12-29,484.855,488.35,484.18,487.1,10893408,MSFT,0.0,487.50142857142856
2025-12-30,485.93,489.68,485.5,487.48,13944512,MSFT,0.0007801272839251805,487.59142857142854
2025-12-30,485.93,489.68,485.5,487.48,13944512,MSFT,0.0,487.5142857142857
2025-12-31,487.84,488.14,483.3,483.62,15601554,MSFT,-0.007918273570197809,486.88571428571424
2025-12-31,487.84,488.14,483.3,483.62,15601554,MSFT,0.0,486.3014285714286
2026-01-02,484.385,484.66,470.16,472.94,25571567,MSFT,-0.022083453951449505,484.1914285714286
2026-01-02,484.385,484.66,470.16,472.94,25571567,MSFT,0.0,482.16857142857145
2026-01-05,474.055,476.07,469.5,472.85,25250260,MSFT,-0.0001902989808432176,480.1328571428572
2026-01-05,474.055,476.07,469.5,472.85,25250260,MSFT,0.0,478.04285714285714
2026-01-06,473.8,478.7367,469.75,478.51,23037665,MSFT,0.011969969334884034,476.76142857142855
2026-01-06,473.8,478.7367,469.75,478.51,23037665,MSFT,0.0,476.0314285714286
2026-01-07,479.755,489.7,477.95,483.47,25564196,MSFT,0.010365509602725309,476.00999999999993
2026-01-07,479.755,489.7,477.95,483.47,25564196,MSFT,0.0,477.5142857142857
2026-01-08,481.24,482.66,475.86,478.11,18162616,MSFT,-0.011086520363207675,478.2528571428571
2026-01-08,481.24,482.66,475.86,478.11,18162616,MSFT,0.0,479.0042857142857
2026-01-09,474.06,479.82,472.2001,479.28,18491036,MSFT,0.0024471355964108543,479.92285714285714
2026-01-09,474.06,479.82,472.2001,479.28,18491036,MSFT,0.0,480.0328571428571
2026-01-12,476.67,480.99,475.6803,477.18,23519895,MSFT,-0.004381572358537755,479.84285714285716
2026-01-12,476.67,480.99,475.6803,477.18,23519895,MSFT,0.0,478.94428571428574
2026-01-13,474.675,475.7799,465.95,470.67,28545800,MSFT,-0.013642650572111115,477.11571428571426
2026-01-13,474.675,475.7799,465.95,470.67,28545800,MSFT,0.0,476.05285714285714
2026-01-14,466.46,468.2,457.17,459.38,28184302,MSFT,-0.02398708224446011,473.3771428571429
2026-01-14,466.46,468.2,457.17,459.38,28184302,MSFT,0.0,470.53428571428566
2026-01-15,464.12,464.25,455.9,456.66,23225839,MSFT,-0.0059210239888545235,467.3028571428572
2026-01-15,464.12,464.25,455.9,456.66,23225839,MSFT,0.0,464.37142857142857
2026-01-16,457.83,463.19,456.48,459.86,34246650,MSFT,0.007007401567906024,461.8971428571429
2026-01-16,457.83,463.19,456.48,459.86,34246650,MSFT,0.0,460.3528571428572
2026-01-20,451.215,456.8,449.28,454.52,25973898,MSFT,-0.011612229809072394,458.0457142857143
2026-01-20,451.215,456.8,449.28,454.52,25973898,MSFT,0.0,457.3514285714286
2026-01-21,452.595,452.69,438.68,444.11,37980510,MSFT,-0.02290328258382468,455.16999999999996
2026-01-21,452.595,452.69,438.68,444.11,37980510,MSFT,0.0,453.3771428571428
2026-01-22,447.62,452.84,444.7,451.14,25349378,MSFT,0.015829411632253265,452.5885714285714
2026-01-22,447.62,452.84,444.7,451.14,25349378,MSFT,0.0,451.34285714285716
2026-01-23,451.87,471.1,450.53,465.95,38000159,MSFT,0.0328279469787649,452.2128571428571
2026-01-23,451.87,471.1,450.53,465.95,38000159,MSFT,0.0,453.8457142857143
2026-01-26,465.305,474.25,462.0,470.28,29291235,MSFT,0.009292842579675886,456.09714285714284
2026-01-26,465.305,474.25,462.0,470.28,29291235,MSFT,0.0,459.83571428571423
2026-01-27,473.7,482.87,473.16,480.58,29088664,MSFT,0.02190184570893927,465.0457142857143
2026-01-27,473.7,482.87,473.16,480.58,29088664,MSFT,0.0,469.2514285714286
2026-01-28,483.21,483.74,478.0,481.63,36875403,MSFT,0.002184859960880692,473.60714285714283
2026-01-28,483.21,483.74,478.0,481.63,36875403,MSFT,0.0,475.84714285714284
2026-01-29,439.99,442.5,421.02,433.5,128855323,MSFT,-0.09993148267342145,471.2114285714285
2026-01-29,439.99,442.5,421.02,433.5,128855323,MSFT,0.0,465.95714285714286
2026-01-30,439.17,439.6,426.45,430.29,58566819,MSFT,-0.007404844290657353,460.2442857142857
2026-01-30,439.17,439.6,426.45,430.29,58566819,MSFT,0.0,453.06
2026-02-02,430.235,430.736,422.25,423.37,42219858,MSFT,-0.016082177136349962,444.88714285714286
2026-02-02,430.235,430.736,422.25,423.37,42219858,MSFT,0.0,436.5642857142857
2026-02-03,422.01,422.05,408.56,411.21,60076532,MSFT,-0.028721921723315336,426.50428571428574
2026-02-03,422.01,422.05,408.56,411.21,60076532,MSFT,0.0,423.32000000000005
2026-02-04,411.0,419.8,409.24,414.19,45012374,MSFT,0.007246905474088683,420.5614285714286
2026-02-04,411.0,419.8,409.24,414.19,45012374,MSFT,0.0,418.26142857142855
2026-02-05,407.44,408.3,392.32,393.67,66289247,MSFT,-0.04954248050411647,413.03000000000003
2026-02-05,407.44,408.3,392.32,393.67,66289247,MSFT,0.0,408.78714285714284
2026-02-06,399.165,401.79,392.92,401.14,53515311,MSFT,0.018975283867198378,405.6114285714285
2026-02-06,399.165,401.79,392.92,401.14,53515311,MSFT,0.0,404.17285714285714
2026-02-09,404.85,414.89,400.87,413.6,45480526,MSFT,0.03106147479682919,404.5142857142857
2026-02-09,404.85,414.89,400.87,413.6,45480526,MSFT,0.0,404.42999999999995
2026-02-10,419.62,423.68,412.7,413.27,44857850,MSFT,-0.0007978723404256094,404.2985714285714
2026-02-10,419.62,423.68,412.7,413.27,44857850,MSFT,0.0,407.09857142857146
2026-02-11,416.175,416.46,401.01,404.37,42491012,MSFT,-0.021535557867737753,408.6271428571429
2026-02-11,416.175,416.46,401.01,404.37,42491012,MSFT,0.0,409.0885714285714
2026-02-12,405.0,406.2,398.01,401.84,40802362,MSFT,-0.006256646140910593,409.1885714285714
2026-02-12,405.0,406.2,398.01,401.84,40802362,MSFT,0.0,407.50857142857143
2026-02-13,404.45,405.54,398.05,401.32,34091553,MSFT,-0.0012940473820425291,405.75428571428574
2026-02-13,404.45,405.54,398.05,401.32,34091553,MSFT,0.0,404.04714285714283
2026-02-17,399.22,400.52,394.525,396.86,32078794,MSFT,-0.011113326024120407,401.70285714285717
2026-02-17,399.22,400.52,394.525,396.86,32078794,MSFT,0.0,400.63000000000005
2026-02-18,398.13,402.56,396.32,399.6,23223417,MSFT,0.0069041979539383735,399.9485714285714
2026-02-18,398.13,402.56,396.32,399.6,23223417,MSFT,0.0,399.62857142857143
2026-02-19,400.69,404.43,396.67,398.46,28234001,MSFT,-0.0028528528528529717,399.1457142857143
2026-02-19,400.69,404.43,396.67,398.46,28234001,MSFT,0.0,398.7371428571428
2026-02-20,396.11,400.1159,395.16,397.23,34015249,MSFT,-0.003086884505345444,398.15285714285716
2026-02-20,396.11,400.1159,395.16,397.23,34015249,MSFT,0.0,398.2057142857143
2026-02-23,395.0,395.36,383.1,384.47,43238273,MSFT,-0.03212244795206809,396.4357142857143
2026-02-23,395.0,395.36,383.1,384.47,43238273,MSFT,0.0,394.2742857142857
2026-02-24,384.14,389.36,381.71,389.0,33884653,MSFT,0.01178245376752396,392.76000000000005
2026-02-24,384.14,389.36,381.71,389.0,33884653,MSFT,0.0,391.40857142857146
2026-02-25,390.525,401.47,390.16,400.6,43625483,MSFT,0.029820051413881776,391.7142857142857
2026-02-25,390.525,401.47,390.16,400.6,43625483,MSFT,0.0,392.19571428571425
2026-02-26,404.71,407.49,398.74,401.72,34405869,MSFT,0.0027958062905641956,392.83714285714285
2026-02-26,404.71,407.49,398.74,401.72,34405869,MSFT,0.0,395.30142857142863
2026-02-27,390.88,396.82,389.88,392.74,51367196,MSFT,-0.02235387832321023,396.48285714285714
2026-02-27,390.88,396.82,389.88,392.74,51367196,MSFT,0.0,397.01714285714286
2026-03-02,392.855,401.19,390.63,398.55,35474907,MSFT,0.01479350206243324,398.38142857142856
2026-03-02,392.855,401.19,390.63,398.55,35474907,MSFT,0.0,398.08857142857147
2026-03-03,393.14,406.7,392.67,403.93,38199209,MSFT,0.01349893363442467,398.56428571428575
2026-03-03,393.14,406.7,392.67,403.93,38199209,MSFT,0.0,398.88
2026-03-04,401.265,411.0326,400.31,405.2,35807990,MSFT,0.003144109127819039,399.3771428571428
2026-03-04,401.265,411.0326,400.31,405.2,35807990,MSFT,0.0,401.15714285714284
2026-03-05,404.42,411.61,404.4,410.68,39001315,MSFT,0.013524185587364235,403.71999999999997
2026-03-05,404.42,411.61,404.4,410.68,39001315,MSFT,0.0,405.45285714285717
2025-10-10,193.505,195.62,182.05,183.16,268774359,NVDA,,
2025-10-13,187.965,190.1099,185.96,188.32,153482755,NVDA,0.0281720899759772,
2025-10-14,184.77,184.8,179.7,180.03,205641380,NVDA,-0.044020815632965116,
2025-10-15,184.8,184.87,177.29,179.83,214450482,NVDA,-0.0011109259567849694,
2025-10-16,182.23,183.28,179.77,181.81,179723309,NVDA,0.011010398709892621,
2025-10-17,180.18,184.1,179.75,183.22,173135217,NVDA,0.007755348990704514,
2025-10-20,183.13,185.2,181.73,182.64,128544711,NVDA,-0.0031655932758433147,182.71571428571428
2025-10-21,182.785,182.785,179.8,181.16,124240168,NVDA,-0.00810337275514672,182.43
2025-10-22,181.14,183.44,176.76,180.28,162249552,NVDA,-0.004857584455729702,181.28142857142856
2025-10-23,180.42,183.03,179.7901,182.16,111363718,NVDA,0.010428222764588435,181.58571428571426
2025-10-24,183.835,187.47,183.5,186.26,131296677,NVDA,0.022507685551163892,182.50428571428571
2025-10-27,189.99,192.0,188.4318,191.49,153452704,NVDA,0.028079029313862414,183.88714285714283
2025-10-28,193.05,203.15,191.91,201.03,297986180,NVDA,0.04981983393388689,186.43142857142857
2025-10-29,207.98,212.1899,204.775,207.04,308829564,NVDA,0.02989603541759922,189.91714285714286
2025-10-30,205.15,206.16,201.41,202.89,178864443,NVDA,-0.020044435857805243,193.02142857142854
2025-10-31,206.45,207.97,202.07,202.49,179802178,NVDA,-0.001971511656562508,196.1942857142857
2025-11-03,208.08,211.335,205.56,206.88,180267285,NVDA,0.021680082967060033,199.7257142857143
2025-11-04,203.0,203.9699,197.93,198.69,188919320,NVDA,-0.03958816705336421,201.50142857142856
2025-11-05,198.77,202.92,194.65,195.21,166849081,NVDA,-0.017514721425335944,202.03285714285715
2025-11-06,196.42,197.62,186.38,188.08,223029778,NVDA,-0.03652476819835049,200.18285714285713
2025-11-07,184.9,188.32,178.91,188.15,264942255,NVDA,0.00037218205019140527,197.4842857142857
2025-11-10,195.11,199.94,193.79,199.05,198897134,NVDA,0.05793250066436362,196.9357142857143
2025-11-11,195.155,195.42,191.3,193.16,176483327,NVDA,-0.029590555136900343,195.60285714285715
2025-11-12,195.72,195.89,191.13,193.8,154935263,NVDA,0.003313315386208382,193.7342857142857
2025-11-13,191.05,191.44,183.85,186.86,207423074,NVDA,-0.0358101135190918,192.04428571428573
2025-11-14,182.86,191.01,180.58,190.17,186591856,NVDA,0.017713796425131045,191.3242857142857
2025-11-17,185.965,189.0,184.32,186.6,173628858,NVDA,-0.018772677078403466,191.11285714285714
2025-11-18,183.375,184.8,179.65,181.36,213598877,NVDA,-0.02808145766345116,190.14285714285714
2025-11-19,184.79,187.855,182.8301,186.52,247246436,NVDA,0.02845169827966476,188.35285714285712
2025-11-20,195.95,196.0,179.85,180.64,343504849,NVDA,-0.031524769461720004,186.56428571428572
2025-11-21,181.235,184.56,172.93,178.88,346926153,NVDA,-0.009743135518157642,184.43285714285716
2025-11-24,179.49,183.5,176.48,182.55,256618335,NVDA,0.02051654740608244,183.81714285714287
2025-11-25,174.91,178.16,169.55,177.82,320600271,NVDA,-0.025910709394686537,182.05285714285716
2025-11-26,181.63,182.91,178.24,180.26,183852010,NVDA,0.013721741086492045,181.14714285714285
2025-11-28,179.01,179.29,176.5,177.0,121332776,NVDA,-0.018084988350160813,180.52428571428572
2025-12-01,174.76,180.3,173.68,179.92,188130955,NVDA,0.016497175141242826,179.5814285714286
2025-12-02,181.76,185.66,180.0,181.46,182632230,NVDA,0.008559359715429204,179.6985714285714
2025-12-03,181.08,182.45,179.1101,179.59,165138023,NVDA,-0.01030530144384445,179.79999999999998
2025-12-04,181.62,184.515,179.96,183.38,167364857,NVDA,0.021103624923436648,179.9185714285714
2025-12-05,183.89,184.66,180.91,182.41,143971098,NVDA,-0.005289562656778268,180.5742857142857
2025-12-08,182.64,188.0,182.4,185.55,191927261,NVDA,0.01721396853242707,181.32999999999998
2025-12-09,185.56,185.7167,183.32,184.97,142372621,NVDA,-0.0031258420910806883,182.46857142857144
2025-12-10,184.965,185.48,182.035,183.78,162785370,NVDA,-0.006433475698761959,183.01999999999998
2025-12-11,180.275,181.32,176.62,180.93,182136641,NVDA,-0.015507672216780954,182.9442857142857
2025-12-12,181.11,182.82,174.62,175.02,204274918,NVDA,-0.03266456640689763,182.29142857142855
2025-12-15,177.936,178.415,175.03,176.29,164775636,NVDA,0.0072563135641638965,181.27857142857144
2025-12-16,176.26,178.49,174.9,177.72,148588098,NVDA,0.008111634239037935,180.60857142857142
2025-12-17,176.1,176.13,170.31,170.94,222775464,NVDA,-0.038149898717083075,178.52142857142857
2025-12-18,174.53,176.15,171.82,174.14,176096001,NVDA,0.018720018720018716,176.9742857142857
2025-12-19,176.665,181.45,176.34,180.99,324925927,NVDA,0.03933616630297476,176.57571428571427
2025-12-22,183.92,184.16,182.35,183.69,129064369,NVDA,0.014917951268025753,176.97
2025-12-23,182.97,189.33,182.9,189.21,174873621,NVDA,0.03005062877674347,178.99714285714285
2025-12-24,187.94,188.91,186.59,188.61,65528545,NVDA,-0.0031710797526557366,180.7571428571429
2025-12-26,189.92,192.69,188.0,190.53,139740292,NVDA,0.010179735963098402,182.58714285714288
2025-12-29,187.71,188.755,185.91,188.22,120006103,NVDA,-0.012124074948826946,185.05571428571426
2025-12-30,188.24,188.99,186.93,187.54,97687274,NVDA,-0.0036127935394750788,186.97000000000003
2025-12-31,189.57,190.56,186.49,186.5,120100484,NVDA,-0.005545483630158832,187.7571428571429
2026-01-02,189.835,192.9299,188.26,188.85,148240462,NVDA,0.012600536193029477,188.49428571428572
2026-01-05,191.76,193.63,186.15,188.12,183529733,NVDA,-0.003865501720942466,188.3385714285714
2026-01-06,190.52,192.174,186.82,187.24,176862604,NVDA,-0.004677865192430297,188.14285714285714
2026-01-07,188.57,191.37,186.56,189.11,153543174,NVDA,0.00998718222602002,187.94
2026-01-08,189.11,189.55,183.71,185.04,172457048,NVDA,-0.021521865580878985,187.4857142857143
2026-01-09,185.08,186.34,183.6701,184.86,131327534,NVDA,-0.0009727626459142824,187.10285714285715
2026-01-12,183.22,187.12,183.02,184.94,137968453,NVDA,0.0004327599264306592,186.87999999999997
2026-01-13,184.995,188.1099,183.4,185.81,160128939,NVDA,0.004704228398399568,186.4457142857143
2026-01-14,184.32,184.46,180.8,183.14,159586135,NVDA,-0.014369517248802643,185.7342857142857
2026-01-15,186.5,189.7,186.33,187.05,206188642,NVDA,0.02134978704816004,185.70714285714286
2026-01-16,189.075,190.44,186.08,186.23,187967169,NVDA,-0.004383854584335878,185.29571428571427
2026-01-20,181.9,182.3786,177.61,178.07,218355781,NVDA,-0.04381678569510816,184.29999999999998
2026-01-21,179.05,185.379,178.4,183.32,200380959,NVDA,0.029482787667771015,184.07999999999998
2026-01-22,184.75,186.17,183.93,184.84,139636626,NVDA,0.008291512109971588,184.06571428571428
2026-01-23,187.5,189.6,186.8233,187.67,142748076,NVDA,0.015310538844405919,184.33142857142857
2026-01-26,187.16,189.12,185.99,186.47,124799649,NVDA,-0.006394202589651954,184.80714285714288
2026-01-27,187.24,190.0,185.7,188.52,138432307,NVDA,0.010993725532257193,185.0171428571429
2026-01-28,191.27,192.35,189.84,191.52,148552677,NVDA,0.01591343093570985,185.77285714285716
2026-01-29,191.34,193.48,186.06,192.51,171764375,NVDA,0.005169172932330657,187.83571428571432
2026-01-30,191.21,194.49,189.47,191.13,179489463,NVDA,-0.007168458781361964,188.95142857142855
2026-02-02,187.2,190.3,184.88,185.61,165794054,NVDA,-0.028880866425992635,189.0614285714286
2026-02-03,186.24,186.27,176.23,180.34,202006430,NVDA,-0.028392866763644276,188.0142857142857
2026-02-04,179.46,179.58,171.91,174.19,207014116,NVDA,-0.03410225130309419,186.26
2026-02-05,174.925,176.815,171.03,171.88,206312890,NVDA,-0.013261381250358806,183.88285714285712
2026-02-06,176.69,187.0,174.6,185.41,231346241,NVDA,0.07871771003025363,183.01
2026-02-09,184.26,193.66,183.95,190.04,196387351,NVDA,0.024971684375168612,182.65714285714284
2026-02-10,191.38,192.48,188.12,188.54,136764825,NVDA,-0.007893075142075379,182.28714285714287
2026-02-11,192.45,193.26,188.77,190.05,144192685,NVDA,0.00800891057600528,182.92142857142858
2026-02-12,193.03,193.61,186.51,186.94,189932491,NVDA,-0.01636411470665622,183.8642857142857
2026-02-13,187.475,187.5,181.59,182.81,161888021,NVDA,-0.022092650048143758,185.0957142857143
2026-02-17,181.75,187.15,179.18,184.97,162276860,NVDA,0.011815546195503401,186.96571428571426
2026-02-18,188.75,190.37,186.76,187.98,164749125,NVDA,0.016272909120397916,187.33285714285714
2026-02-19,187.055,188.43,185.66,187.9,126554526,NVDA,-0.0004255771890625537,187.02714285714288
2026-02-20,186.57,190.33,185.9378,189.82,178422337,NVDA,0.010218201170835384,187.21
2026-02-23,191.4,193.95,189.575,191.55,171584839,NVDA,0.009113897376461955,187.42428571428567
2026-02-24,191.49,193.77,187.4,192.85,175123602,NVDA,0.006786739754633064,188.26857142857145
2026-02-25,194.45,197.6299,193.79,195.56,250637102,NVDA,0.014052372310085604,190.08999999999997
2026-02-26,194.27,194.29,184.315,184.89,360807907,NVDA,-0.054561259971364406,190.07857142857142
2026-02-27,181.25,182.59,176.38,177.19,311636494,NVDA,-0.04164638433663248,188.53714285714287
2026-03-02,175.01,183.46,174.64,182.48,209095331,NVDA,0.029854957954737804,187.76285714285714
2026-03-03,178.49,180.9,176.92,180.05,178099430,NVDA,-0.013316527838667103,186.36714285714288
2026-03-04,180.44,184.7,180.06,183.04,177731198,NVDA,0.01660649819494564,185.15142857142857
2026-03-05,181.17,184.06,177.88,183.34,198779729,NVDA,0.0016389860139860435,183.79285714285714
2025-10-10,436.54,443.13,411.45,413.49,112107870,TSLA,,
2025-10-13,423.53,436.89,419.7,435.9,79552785,TSLA,0.05419719944859591,
2025-10-14,426.79,434.2,417.86,429.24,72669438,TSLA,-0.015278733654507826,
2025-10-15,434.9,440.51,426.3301,435.15,71558185,TSLA,0.013768521107072829,
2025-10-16,434.73,439.35,421.3101,428.75,77189889,TSLA,-0.01470757210157414,
2025-10-17,425.5,441.4558,423.6,439.31,89331578,TSLA,0.024629737609329405,
2025-10-20,443.865,449.8,440.61,447.43,63718971,TSLA,0.01848353099178257,432.7528571428571
2025-10-21,445.755,449.3,442.05,442.6,54412169,TSLA,-0.010794984690342568,436.91142857142853
2025-10-22,443.45,445.539,429.0,438.97,84023458,TSLA,-0.008201536375960217,437.35
2025-10-23,420.0,449.3999,413.9,448.98,126709833,TSLA,0.022803380641046145,440.17
2025-10-24,446.83,451.68,430.17,433.72,94727774,TSLA,-0.033988150919862736,439.9657142857142
2025-10-27,439.98,460.16,438.69,452.42,105867547,TSLA,0.043115373973992455,443.3471428571429
2025-10-28,454.775,467.0,451.6,460.55,80185667,TSLA,0.01797002785022772,446.38142857142856
2025-10-29,462.5,465.7,452.65,461.51,67983544,TSLA,0.0020844642275539282,448.39285714285717
2025-10-30,451.05,455.0607,439.61,440.1,72447938,TSLA,-0.04639119412363757,448.0357142857143
2025-10-31,446.75,458.0,443.6855,456.56,83135787,TSLA,0.03740059077482383,450.54857142857145
2025-11-03,455.99,474.07,453.8,468.37,84595244,TSLA,0.025867355878745446,453.31857142857143
2025-11-04,454.46,460.22,443.6,444.26,87756644,TSLA,-0.051476396865725804,454.82428571428574
2025-11-05,452.05,466.3299,440.71,462.07,84911911,TSLA,0.04008913699185168,456.20285714285717
2025-11-06,461.96,467.45,435.09,445.91,109622907,TSLA,-0.03497305603047152,454.1114285714285
2025-11-07,437.92,439.36,421.88,429.52,103471495,TSLA,-0.03675629611356557,449.5414285714286
2025-11-10,439.6,449.6715,433.36,445.23,76515907,TSLA,0.03657571242317004,450.27428571428567
2025-11-11,439.4,442.49,432.36,439.62,60533237,TSLA,-0.012600229095074522,447.8542857142857
2025-11-12,442.15,442.329,426.56,430.6,58513520,TSLA,-0.020517719848960447,442.4585714285714
2025-11-13,423.13,424.5,396.34,401.99,118948032,TSLA,-0.06644217371110084,436.42
2025-11-14,386.3,412.19,382.78,404.35,105506682,TSLA,0.005870792805791281,428.17428571428576
2025-11-17,398.74,423.96,398.74,408.92,102214259,TSLA,0.011302089773710833,422.89000000000004
2025-11-18,405.38,408.9,393.71,401.25,80688637,TSLA,-0.018756725031791044,418.8514285714286
2025-11-19,406.18,411.78,398.5,403.99,72047704,TSLA,0.006828660436137168,412.96000000000004
2025-11-20,414.63,428.94,394.74,395.23,113548827,TSLA,-0.02168370504220396,406.61857142857144
2025-11-21,402.32,402.8,383.76,391.09,100460633,TSLA,-0.010474913341598668,400.9742857142857
2025-11-24,402.17,421.72,401.09,417.78,96806374,TSLA,0.06824516096039268,403.23
2025-11-25,414.42,420.48,405.95,419.4,71915624,TSLA,0.0038776389487289453,405.38
2025-11-26,423.95,426.94,416.89,426.58,63462996,TSLA,0.017119694802098184,407.9028571428571
2025-11-28,426.59,432.93,426.2,430.17,36252861,TSLA,0.008415771953678153,412.03428571428566
2025-12-01,425.32,433.6599,425.29,430.14,57463552,TSLA,-6.97398702839136e-05,415.77
2025-12-02,430.81,436.8,422.12,429.24,69336626,TSLA,-0.0020923420281768745,420.62857142857143
2025-12-03,432.1,447.92,431.11,446.74,87482964,TSLA,0.040769732550554494,428.57857142857137
2025-12-04,449.94,454.63,445.39,454.53,71906488,TSLA,0.017437435644894084,433.8285714285715
2025-12-05,453.03,458.87,451.66,455.0,56427522,TSLA,0.0010340351571953565,438.9142857142857
2025-12-08,447.445,449.7463,435.25,439.58,68386756,TSLA,-0.033890109890109876,440.7714285714286
2025-12-09,437.54,452.39,435.7,445.17,62014951,TSLA,0.012716684107557219,442.9142857142857
2025-12-10,446.065,456.88,443.61,451.45,63257475,TSLA,0.014106970370869387,445.9585714285714
2025-12-11,448.945,449.2699,440.33,446.89,55979492,TSLA,-0.01010078635507805,448.47999999999996
2025-12-12,448.09,463.01,441.67,458.96,95656749,TSLA,0.027008883617892554,450.2257142857143
2025-12-15,469.44,481.7694,467.66,475.31,114542204,TSLA,0.035624019522398465,453.1942857142857
2025-12-16,472.21,491.5,465.83,489.88,107608075,TSLA,0.03065367865182722,458.1771428571428
2025-12-17,488.22,495.2799,466.2,467.26,106490405,TSLA,-0.04617457336490571,462.13142857142856
2025-12-18,478.16,490.86,473.12,483.37,95168446,TSLA,0.03447759277490059,467.5885714285714
2025-12-19,488.12,490.49,474.72,481.2,103305424,TSLA,-0.004489314603719707,471.8385714285714
2025-12-22,489.88,498.83,485.33,488.73,86916066,TSLA,0.015648379052369155,477.8157142857143
2025-12-23,489.395,491.97,482.84,485.56,58223633,TSLA,-0.006486198923741138,481.61571428571426
2025-12-24,488.48,490.9,476.8,485.4,41285429,TSLA,-0.00032951643463219327,483.0571428571429
2025-12-26,485.23,489.09,473.82,475.19,58780659,TSLA,-0.0210341985990935,480.9585714285714
2025-12-29,469.0,469.4,459.0,459.64,66263033,TSLA,-0.032723752604221445,479.86999999999995
2025-12-30,461.09,463.12,453.83,454.43,59238464,TSLA,-0.011334957793055378,475.7357142857142
2025-12-31,456.1,456.55,449.3,449.72,49077961,TSLA,-0.010364632616684633,471.23857142857145
2026-01-02,457.8,458.34,435.3,438.07,85535406,TSLA,-0.02590500756025982,464.0014285714286
2026-01-05,447.99,457.5499,444.57,451.67,67940839,TSLA,0.031045266738192634,459.15999999999997
2026-01-06,446.38,448.25,428.78,432.96,89093758,TSLA,-0.04142404853100723,451.6685714285714
2026-01-07,435.9,438.37,431.29,431.41,59828790,TSLA,-0.0035800073909828534,445.4142857142857
2026-01-08,427.89,436.89,424.365,435.8,57041094,TSLA,0.010175934725666913,442.00857142857143
2026-01-09,435.945,449.05,430.39,445.01,67331456,TSLA,0.021133547498852545,440.6628571428572
2026-01-12,441.225,454.3,438.0,448.96,61649627,TSLA,0.00887620502910047,440.55428571428575
2026-01-13,450.2,451.81,443.95,447.2,53719214,TSLA,-0.003920171062009925,441.8585714285714
2026-01-14,442.81,443.91,434.22,439.2,57259500,TSLA,-0.017889087656529523,440.07714285714286
2026-01-15,441.125,445.36,437.65,438.57,49465813,TSLA,-0.0014344262295081789,440.87857142857143
2026-01-16,439.5,447.25,435.2601,437.5,60220551,TSLA,-0.002439747360740596,441.7485714285714
2026-01-20,429.36,430.725,417.44,419.25,62208186,TSLA,-0.041714285714285704,439.38428571428574
2026-01-21,421.66,438.2,419.6201,431.44,68123987,TSLA,0.029075730471079364,437.44571428571425
2026-01-22,435.16,449.5,432.63,449.36,71546729,TSLA,0.04153532356758771,437.5028571428571
2026-01-23,447.425,452.43,444.04,449.06,56771364,TSLA,-0.0006676161652128254,437.7685714285714
2026-01-26,445.0,445.04,434.28,435.2,49397415,TSLA,-0.030864472453569713,437.19714285714286
2026-01-27,437.41,437.52,430.69,430.9,37321502,TSLA,-0.00988051470588236,436.1014285714286
2026-01-28,431.91,438.26,430.1,431.46,54857403,TSLA,0.0012996054769087717,435.23857142857145
2026-01-29,437.8,440.2299,414.62,416.56,81686127,TSLA,-0.03453390812589807,434.8542857142857
2026-01-30,425.35,439.88,422.7,430.41,82626066,TSLA,0.03324851161897446,434.70714285714286
2026-02-02,421.29,427.15,414.5,421.81,58739455,TSLA,-0.0199809483980391,430.77142857142854
